Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,0,,SEEDS,"SEEDS, FOR COVER CROPS - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,126,58.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,0,,SEEDS & PLANTS TOTALS,"SEEDS & PLANTS TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,204,000",15.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,0,,SEEDS & PLANTS TOTALS,SEEDS & PLANTS TOTALS - OPERATIONS WITH EXPENSE,TOTAL,NOT SPECIFIED,527,30.2
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,0,,SUPPLIES & REPAIRS,"SUPPLIES & REPAIRS, (EXCL LUBRICANTS) - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,129,000",14.6
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,0,,SUPPLIES & REPAIRS,"SUPPLIES & REPAIRS, (EXCL LUBRICANTS) - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,871,20.4
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,0,,TAXES,"TAXES, PROPERTY, REAL ESTATE & NON-REAL ESTATE, (EXCL PAID BY LANDLORD) - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,725,000",19.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,,,0,,TAXES,"TAXES, PROPERTY, REAL ESTATE & NON-REAL ESTATE, (EXCL PAID BY LANDLORD) - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,"1,022",22.2
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,AG SERVICES,"AG SERVICES, CUSTOM SERVICES FOR LIVESTOCK, INCL MEDICAL SUPPLIES & VETERINARY - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"460,000",23.8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,AG SERVICES,"AG SERVICES, CUSTOM SERVICES FOR LIVESTOCK, INCL MEDICAL SUPPLIES & VETERINARY - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,79,23.5
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,AG SERVICES,"AG SERVICES, CUSTOMWORK - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,706,000",10.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,AG SERVICES,"AG SERVICES, CUSTOMWORK - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,98,21.8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,AG SERVICES,"AG SERVICES, MACHINERY RENTAL - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"600,000",36.8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,AG SERVICES,"AG SERVICES, MACHINERY RENTAL - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,21,77.5
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,AG SERVICES,"AG SERVICES, OTHER - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,530,000",18.3
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,AG SERVICES,"AG SERVICES, OTHER - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,89,21.4
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,AG SERVICES,"AG SERVICES, UTILITIES - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,496,000",12.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,AG SERVICES,"AG SERVICES, UTILITIES - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,141,21.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"42,636,000",8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,ANIMAL TOTALS,ANIMAL TOTALS - OPERATIONS WITH EXPENSE,TOTAL,NOT SPECIFIED,60,31.2
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, (EXCL BREEDING) - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"41,108,000",8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, (EXCL BREEDING) - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,52,37.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, BREEDING - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,527,000",18.1
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,ANIMAL TOTALS,"ANIMAL TOTALS, BREEDING - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,14,35.8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,CHEMICAL TOTALS,"CHEMICAL TOTALS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,965,000",18.1
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,CHEMICAL TOTALS,CHEMICAL TOTALS - OPERATIONS WITH EXPENSE,TOTAL,NOT SPECIFIED,112,26.6
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,PRODUCERS,PRODUCERS: (GENDER = FEMALE),50,41.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,CROP TOTALS,CROP TOTALS - OPERATIONS WITH SALES,TOTAL,NOT SPECIFIED,110,27.4
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",PRODUCERS,PRODUCERS: (GENDER = FEMALE),"7,437,000",24.3
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"29,564,000",16.2
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,CROP TOTALS,"CROP TOTALS - SALES, MEASURED IN PCT OF FARM SALES",PRODUCERS,PRODUCERS: (GENDER = FEMALE),7,27.4
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,DEPRECIATION,"DEPRECIATION - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,300,000",15.2
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,DEPRECIATION,DEPRECIATION - OPERATIONS WITH EXPENSE,TOTAL,NOT SPECIFIED,110,21.2
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,EXPENSE TOTALS,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $",PRODUCERS,PRODUCERS: (GENDER = FEMALE),"68,992,000",11.1
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,EXPENSE TOTALS,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"153,755,000",7.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,EXPENSE TOTALS,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",PRODUCERS,PRODUCERS: (GENDER = FEMALE),"758,151",39.4
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,EXPENSE TOTALS,"EXPENSE TOTALS, OPERATING - EXPENSE, MEASURED IN $ / OPERATION",TOTAL,NOT SPECIFIED,"868,674",26.8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,EXPENSE TOTALS,"EXPENSE TOTALS, OPERATING - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,177,22
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,EXPENSE TOTALS,"EXPENSE TOTALS, OPERATING, PAID BY LANDLORD - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"228,000",41.1
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,EXPENSE TOTALS,"EXPENSE TOTALS, OPERATING, PAID BY LANDLORD - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,9,37
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,FEED,"FEED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"56,423,000",9.5
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,FEED,FEED - OPERATIONS WITH EXPENSE,TOTAL,NOT SPECIFIED,109,23
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,680,000",19.3
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,FERTILIZER TOTALS,"FERTILIZER TOTALS, INCL LIME & SOIL CONDITIONERS - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,114,24.4
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,FUELS,"FUELS, INCL LUBRICANTS - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,268,000",15.3
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,FUELS,"FUELS, INCL LUBRICANTS - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,173,21.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,INTEREST,"INTEREST - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,230,000",20.3
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,INTEREST,INTEREST - OPERATIONS WITH EXPENSE,TOTAL,NOT SPECIFIED,84,31.4
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,INTEREST,"INTEREST, NON-REAL ESTATE - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"503,000",20.6
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,INTEREST,"INTEREST, NON-REAL ESTATE - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,49,42.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,INTEREST,"INTEREST, REAL ESTATE - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,727,000",22.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,INTEREST,"INTEREST, REAL ESTATE - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,64,32.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, CONTRACT - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,395,000",15
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, CONTRACT - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,65,25.5
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - EXPENSE, MEASURED IN $",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS & LT 150 DAYS),"4,486,000",8.2
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - EXPENSE, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,701,000",9.3
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - NUMBER OF WORKERS",LABOR,LABOR: (1 HIRED WORKERS),11,51
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - NUMBER OF WORKERS",LABOR,LABOR: (10 OR MORE HIRED WORKERS),141,21.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - NUMBER OF WORKERS",LABOR,LABOR: (2 HIRED WORKERS),62,45.3
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - NUMBER OF WORKERS",LABOR,LABOR: (3 TO 4 HIRED WORKERS),63,53.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - NUMBER OF WORKERS",LABOR,LABOR: (5 TO 9 HIRED WORKERS),27,55.5
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - NUMBER OF WORKERS",TOTAL,NOT SPECIFIED,304,20.4
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH EXPENSE",TOTAL,NOT SPECIFIED,71,26.8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",LABOR,LABOR: (1 HIRED WORKERS),11,51
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",LABOR,LABOR: (10 OR MORE HIRED WORKERS),6,33.6
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",LABOR,LABOR: (2 HIRED WORKERS),31,45.3
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",LABOR,LABOR: (3 TO 4 HIRED WORKERS),19,53.3
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",LABOR,LABOR: (5 TO 9 HIRED WORKERS),4,59.4
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS & LT 150 DAYS),24,39.4
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - OPERATIONS WITH WORKERS",TOTAL,NOT SPECIFIED,71,26.8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED - WORKERS, MEASURED IN PCT OF FARM OPERATIONS",PRODUCERS,PRODUCERS: (GENDER = FEMALE),32,75.5
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - EXPENSE, MEASURED IN $",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS),"1,658,000",20.8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (1 HIRED WORKERS),20,47.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (10 OR MORE HIRED WORKERS),102,12.2
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (2 HIRED WORKERS),34,44.6
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (3 TO 4 HIRED WORKERS),24,55
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (5 TO 9 HIRED WORKERS),30,57.5
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS & LT 150 DAYS),110,16.5
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS),100,26.2
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - NUMBER OF WORKERS",TOTAL,NOT SPECIFIED,210,15.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (1 HIRED WORKERS),20,47.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (10 OR MORE HIRED WORKERS),5,36.5
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (2 HIRED WORKERS),17,44.6
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (3 TO 4 HIRED WORKERS),7,54.6
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (5 TO 9 HIRED WORKERS),5,58.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS),30,35.8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, GE 150 DAYS - OPERATIONS WITH WORKERS",TOTAL,NOT SPECIFIED,54,28.3
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - EXPENSE, MEASURED IN $",LABOR,LABOR: (HIRED WORKERS LT 150 DAYS),"557,000",38.8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (1 HIRED WORKERS),18,52.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (10 OR MORE HIRED WORKERS), (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (2 HIRED WORKERS),36,52.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (3 TO 4 HIRED WORKERS), (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (5 TO 9 HIRED WORKERS), (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (HIRED WORKERS GE 150 DAYS & LT 150 DAYS),63,29.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",LABOR,LABOR: (HIRED WORKERS LT 150 DAYS),31,42
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - NUMBER OF WORKERS",TOTAL,NOT SPECIFIED,94,27.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (1 HIRED WORKERS),18,52.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (10 OR MORE HIRED WORKERS),2,42
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (2 HIRED WORKERS),18,52.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (3 TO 4 HIRED WORKERS),2,67.4
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (5 TO 9 HIRED WORKERS),1,75.6
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",LABOR,LABOR: (HIRED WORKERS LT 150 DAYS),17,40.6
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, HIRED, LT 150 DAYS - OPERATIONS WITH WORKERS",TOTAL,NOT SPECIFIED,41,31.7
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, MIGRANT - NUMBER OF WORKERS",LABOR,LABOR: (INCL HIRED WORKERS),71,30.8
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, MIGRANT - NUMBER OF WORKERS",TOTAL,NOT SPECIFIED,71,41.5
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, MIGRANT - OPERATIONS WITH WORKERS",LABOR,LABOR: (INCL HIRED WORKERS),14,41.1
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, MIGRANT - OPERATIONS WITH WORKERS",TOTAL,NOT SPECIFIED,14,44.2
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,,,0,,LABOR,"LABOR, UNPAID - NUMBER OF WORKERS",TOTAL,NOT SPECIFIED,184,33.3
